"DAY(collection_week)","Comparisons","question_label","rolling_mean","Subgroups","rolling_n","Max of current_period","Max of previous_period"
2024-07-22 00:00:00,"Age","Civic Intent score",66.85504926648065,"30 to 34",47,,
2024-07-22 00:00:00,"All","Civic Intent score",58.28457456669487,"All",400,,
2024-07-22 00:00:00,"Children in Home","Civic Intent score",56.018768179146996,"No children in home",268,,
2024-07-22 00:00:00,"Children in Home","Civic Intent score",62.645645667231555,"Children in home",132,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",46.96976484923798,"Prefer not to answer",28,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",49.6501356324979,"Under $25,000",62,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",58.134158419187536,"$25,000 to $49,999",74,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",58.816141022058176,"$50,000 to $74,999",69,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",62.60327040846561,"$75,000 to $99,999",54,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",62.88064209095288,"$100,000 to $150,000",66,,
2024-07-22 00:00:00,"Demographics","Civic Intent score",64.3955540248161,"Over $150,000",47,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",2.2191185599006826,"Prefer not to answer",9,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",17.190037842539738,"Indigenous/ Native/First Nation",9,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",27.93213296343326,"Other",9,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",37.853195843524524,"Eastern or Central European",6,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",51.004670729455555,"Asian",22,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",58.77515045752024,"Caucasian/White",320,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",58.81166150454676,"Hispanic/Latino",38,,
2024-07-22 00:00:00,"Ethnicity","Civic Intent score",59.92290471970193,"African American",40,,
2024-07-22 00:00:00,"Gender","Civic Intent score",9.986033519553072,"Prefer not to answer",4,,
2024-07-22 00:00:00,"Gender","Civic Intent score",29.32960893854748,"In another way",4,,
2024-07-22 00:00:00,"Gender","Civic Intent score",58.3280612722817,"Male",192,,
2024-07-22 00:00:00,"Gender","Civic Intent score",58.59608480952644,"Female",204,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",39.140657789865635,"Non-giver",147,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",71.42633705741075,"Gave something else",126,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",71.43604336759078,"Gave items",152,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",71.89418729398881,"Gave to registered nonprofit",170,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",72.32143696165248,"Gave to individual",130,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",72.99915902821658,"Gave money",130,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",73.05317815055763,"Gave to informal group",136,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",75.46559909895592,"Volunteered",101,,
2024-07-22 00:00:00,"Giver Type","Civic Intent score",77.34605536180374,"Advocated",74,,
2024-07-22 00:00:00,"State","Civic Intent score",16.340782122905026,"OK Oklahoma",5,,
2024-07-22 00:00:00,"State","Civic Intent score",18.310645983435002,"KY Kentucky",9,,
2024-07-22 00:00:00,"State","Civic Intent score",21.121804281171983,"KS Kansas",8,,
2024-07-22 00:00:00,"State","Civic Intent score",21.904096834264433,"NE Nebraska",6,,
2024-07-22 00:00:00,"State","Civic Intent score",25.404329608938543,"AK Alaska",4,,
2024-07-22 00:00:00,"State","Civic Intent score",28.33753740385121,"WV West Virginia",5,,
2024-07-22 00:00:00,"State","Civic Intent score",28.87569832402234,"HI Hawaii",4,,
2024-07-22 00:00:00,"State","Civic Intent score",30.399162011173182,"VA Virginia",5,,
2024-07-22 00:00:00,"State","Civic Intent score",30.641759776536304,"RI Rhode Island",4,,
2024-07-22 00:00:00,"State","Civic Intent score",30.99963883671988,"DE Delaware",5,,
2024-07-22 00:00:00,"State","Civic Intent score",34.73708100558658,"NH New Hampshire",4,,
2024-07-22 00:00:00,"State","Civic Intent score",38.068058462806746,"WA Washington",13,,
2024-07-22 00:00:00,"State","Civic Intent score",39.177026414237694,"NJ New Jersey",16,,
2024-07-22 00:00:00,"State","Civic Intent score",45.761298954294965,"LA Louisiana",6,,
2024-07-22 00:00:00,"State","Civic Intent score",46.21550816497682,"NV Nevada",8,,
2024-07-22 00:00:00,"State","Civic Intent score",46.71140064698923,"MD Maryland",9,,
2024-07-22 00:00:00,"State","Civic Intent score",49.65519596504162,"MN Minnesota",9,,
2024-07-22 00:00:00,"State","Civic Intent score",51.57320310863105,"NC North Carolina",12,,
2024-07-22 00:00:00,"State","Civic Intent score",54.60691730446892,"NY New York",23,,
2024-07-22 00:00:00,"State","Civic Intent score",55.12077544351906,"AZ Arizona",9,,
2024-07-22 00:00:00,"State","Civic Intent score",55.19869631904639,"OH Ohio",20,,
2024-07-22 00:00:00,"State","Civic Intent score",55.559241834440584,"PA Pennsylvania",14,,
2024-07-22 00:00:00,"State","Civic Intent score",57.74855486493675,"GA Georgia",16,,
2024-07-22 00:00:00,"State","Civic Intent score",57.96510042155478,"MA Massachusetts",8,,
2024-07-22 00:00:00,"State","Civic Intent score",58.703307468559295,"TX Texas",37,,
2024-07-22 00:00:00,"State","Civic Intent score",58.73573705944198,"OR Oregon",6,,
2024-07-22 00:00:00,"State","Civic Intent score",59.895941842365744,"CA California",43,,
2024-07-22 00:00:00,"State","Civic Intent score",60.29728317315597,"IN Indiana",8,,
2024-07-22 00:00:00,"State","Civic Intent score",60.46563009857895,"FL Florida",36,,
2024-07-22 00:00:00,"State","Civic Intent score",61.07893759023844,"IL Illinois",16,,
2024-07-22 00:00:00,"State","Civic Intent score",62.53945530726256,"WI Wisconsin",4,,
2024-07-22 00:00:00,"State","Civic Intent score",63.03764514927237,"MI Michigan",12,,
2024-07-22 00:00:00,"State","Civic Intent score",63.913989184152314,"TN Tennessee",9,,
2024-07-22 00:00:00,"State","Civic Intent score",68.103559934719,"CO Colorado",9,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",50.94540960682409,"Hispanic Centers",14,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",54.45250259188419,"College Towns",27,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",55.10466353579479,"Rural Middle America",19,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",55.5610633073459,"African American South",23,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",55.75375881975316,"Exurbs",42,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",58.734744861651365,"Big Cities",97,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",58.77691585520682,"Graying America",32,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",59.09428174475045,"Urban Burbs",89,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",60.0365621210275,"Military Posts",9,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",62.904683815413875,"Evangelical Hubs",8,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",63.62833822627581,"Working Class Country",12,,
2024-07-29 00:00:00,"ACP Community Type","Civic Intent score",64.22901233244932,"Middle Suburbs",26,,
2024-07-29 00:00:00,"Age","Civic Intent score",54.57920892165567,"50 to 64",101,,
2024-07-29 00:00:00,"Age","Civic Intent score",55.032024996685045,"65 to 85",89,,
2024-07-29 00:00:00,"Age","Civic Intent score",58.19254350668864,"35 to 49",93,,
2024-07-29 00:00:00,"Age","Civic Intent score",60.23757947335179,"25 to 29",24,,
2024-07-29 00:00:00,"Age","Civic Intent score",61.383335604956635,"18 to 24",49,,
2024-07-29 00:00:00,"Age","Civic Intent score",66.46814685904623,"30 to 34",44,,
2024-07-29 00:00:00,"All","Civic Intent score",58.08291032380785,"All",400,,
2024-07-29 00:00:00,"Children in Home","Civic Intent score",54.76480431087119,"No children in home",272,,
2024-07-29 00:00:00,"Children in Home","Civic Intent score",64.649080117303,"Children in home",128,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",46.14204037422619,"Under $25,000",55,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",48.03023466860274,"Prefer not to answer",33,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",58.98052030589417,"$25,000 to $49,999",78,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",60.2417965299155,"$50,000 to $74,999",66,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",61.55199665512762,"$75,000 to $99,999",50,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",62.30139511528619,"$100,000 to $150,000",74,,
2024-07-29 00:00:00,"Demographics","Civic Intent score",64.92074713524988,"Over $150,000",44,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",7.3374650837988815,"Prefer not to answer",8,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",43.37447531543678,"Indigenous/ Native/First Nation",10,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",45.039315317855696,"Other",9,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",53.56934449930074,"Asian",29,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",57.59848123776231,"Hispanic/Latino",41,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",58.545457950914084,"Caucasian/White",308,,
2024-07-29 00:00:00,"Ethnicity","Civic Intent score",62.98239759075982,"African American",40,,
2024-07-29 00:00:00,"Gender","Civic Intent score",18.011173184357542,"Prefer not to answer",4,,
2024-07-29 00:00:00,"Gender","Civic Intent score",57.46049139355006,"Female",207,,
2024-07-29 00:00:00,"Gender","Civic Intent score",59.20790850229904,"Male",189,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",38.703121472242195,"Non-giver",157,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",72.65514890456136,"Gave items",144,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",72.82711214059255,"Gave to registered nonprofit",163,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",72.94541299254514,"Gave something else",120,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",73.11654233915382,"Gave to informal group",148,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",73.45470260561646,"Gave to individual",136,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",73.5413694146229,"Gave money",131,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",75.30808846661873,"Volunteered",118,,
2024-07-29 00:00:00,"Giver Type","Civic Intent score",77.7473672849485,"Advocated",83,,
2024-07-29 00:00:00,"State","Civic Intent score",15.083798882681561,"MS Mississippi",4,,
2024-07-29 00:00:00,"State","Civic Intent score",34.92970204841713,"ID Idaho",6,,
2024-07-29 00:00:00,"State","Civic Intent score",37.34540696988508,"VA Virginia",7,,
2024-07-29 00:00:00,"State","Civic Intent score",37.79943696945458,"IA Iowa",7,,
2024-07-29 00:00:00,"State","Civic Intent score",43.35125698324022,"NM New Mexico",4,,
2024-07-29 00:00:00,"State","Civic Intent score",43.36138268156424,"NH New Hampshire",4,,
2024-07-29 00:00:00,"State","Civic Intent score",44.308755723032895,"NV Nevada",8,,
2024-07-29 00:00:00,"State","Civic Intent score",44.395728222194734,"DE Delaware",5,,
2024-07-29 00:00:00,"State","Civic Intent score",49.28756873856338,"IN Indiana",9,,
2024-07-29 00:00:00,"State","Civic Intent score",50.204945859632204,"MD Maryland",11,,
2024-07-29 00:00:00,"State","Civic Intent score",51.44053100279934,"PA Pennsylvania",14,,
2024-07-29 00:00:00,"State","Civic Intent score",51.92241742850619,"NC North Carolina",10,,
2024-07-29 00:00:00,"State","Civic Intent score",51.97589890303194,"AR Arkansas",5,,
2024-07-29 00:00:00,"State","Civic Intent score",52.701720277185956,"AZ Arizona",8,,
2024-07-29 00:00:00,"State","Civic Intent score",55.49535349642101,"NY New York",20,,
2024-07-29 00:00:00,"State","Civic Intent score",57.14058815614499,"OH Ohio",22,,
2024-07-29 00:00:00,"State","Civic Intent score",57.75012792597568,"MN Minnesota",8,,
2024-07-29 00:00:00,"State","Civic Intent score",57.840520197964366,"FL Florida",38,,
2024-07-29 00:00:00,"State","Civic Intent score",58.135680240177145,"AL Alabama",10,,
2024-07-29 00:00:00,"State","Civic Intent score",58.64296881056096,"WI Wisconsin",5,,
2024-07-29 00:00:00,"State","Civic Intent score",58.844693844027795,"TX Texas",33,,
2024-07-29 00:00:00,"State","Civic Intent score",59.094222241378105,"CO Colorado",9,,
2024-07-29 00:00:00,"State","Civic Intent score",59.40921870404885,"GA Georgia",17,,
2024-07-29 00:00:00,"State","Civic Intent score",59.84327895888333,"OR Oregon",6,,
2024-07-29 00:00:00,"State","Civic Intent score",59.89529470536233,"MA Massachusetts",10,,
2024-07-29 00:00:00,"State","Civic Intent score",60.26943688318972,"NJ New Jersey",13,,
2024-07-29 00:00:00,"State","Civic Intent score",60.45179021206934,"CA California",40,,
2024-07-29 00:00:00,"State","Civic Intent score",60.861118500244146,"CT Connecticut",9,,
2024-07-29 00:00:00,"State","Civic Intent score",61.543905106809895,"MI Michigan",12,,
2024-07-29 00:00:00,"State","Civic Intent score",62.80050504867304,"WA Washington",11,,
2024-07-29 00:00:00,"State","Civic Intent score",64.35346075097331,"IL Illinois",18,,
2024-07-29 00:00:00,"State","Civic Intent score",65.64024394932966,"SC South Carolina",8,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",50.00257826073778,"African American South",17,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",51.84657802356186,"Rural Middle America",20,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",51.93458713182891,"Exurbs",42,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",53.8042013091549,"College Towns",24,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",55.10162901465866,"Hispanic Centers",14,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",58.419646068328504,"Graying America",32,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",59.01501737626978,"Big Cities",108,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",59.65829991977295,"Urban Burbs",92,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",61.25628996066526,"Evangelical Hubs",8,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",61.68654756928321,"Working Class Country",13,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",62.28629733732916,"Middle Suburbs",22,,
2024-08-05 00:00:00,"ACP Community Type","Civic Intent score",65.34851111196551,"Military Posts",8,,
2024-08-05 00:00:00,"Age","Civic Intent score",53.173072521003085,"50 to 64",103,,
2024-08-05 00:00:00,"Age","Civic Intent score",55.80438795849116,"65 to 85",88,,
2024-08-05 00:00:00,"Age","Civic Intent score",58.51113152506945,"35 to 49",92,,
2024-08-05 00:00:00,"Age","Civic Intent score",59.79304949337386,"18 to 24",49,,
2024-08-05 00:00:00,"Age","Civic Intent score",63.14882687178094,"25 to 29",22,,
2024-08-05 00:00:00,"Age","Civic Intent score",63.907795699856784,"30 to 34",47,,
2024-08-05 00:00:00,"All","Civic Intent score",57.63248625857143,"All",401,,
2024-08-05 00:00:00,"Children in Home","Civic Intent score",55.24035217137778,"No children in home",272,,
2024-08-05 00:00:00,"Children in Home","Civic Intent score",62.25849074175557,"Children in home",129,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",46.74975009933484,"Under $25,000",49,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",51.49788659882511,"Prefer not to answer",35,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",58.478946747465756,"$75,000 to $99,999",52,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",59.27522007103666,"$50,000 to $74,999",70,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",59.37172427754893,"$25,000 to $49,999",68,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",60.768625392594686,"$100,000 to $150,000",73,,
2024-08-05 00:00:00,"Demographics","Civic Intent score",62.22322411406293,"Over $150,000",54,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",23.571787709497205,"Prefer not to answer",5,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",48.15719564508193,"Indigenous/ Native/First Nation",11,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",53.7802028944239,"Asian",27,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",58.13112625442431,"Caucasian/White",301,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",58.493632778904015,"Hispanic/Latino",44,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",59.4497480250071,"African American",39,,
2024-08-05 00:00:00,"Ethnicity","Civic Intent score",60.225406326501684,"Other",9,,
2024-08-05 00:00:00,"Gender","Civic Intent score",57.47977652062726,"Male",189,,
2024-08-05 00:00:00,"Gender","Civic Intent score",58.13250801456697,"Female",209,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",38.00981779173717,"Non-giver",153,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",71.05738700969272,"Gave items",143,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",72.02998183645225,"Gave something else",124,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",72.06911833762327,"Gave to individual",147,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",72.14090805752383,"Gave to informal group",144,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",72.39842837508515,"Gave to registered nonprofit",168,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",73.52566136186114,"Gave money",132,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",73.97753174353558,"Volunteered",123,,
2024-08-05 00:00:00,"Giver Type","Civic Intent score",76.07681328466863,"Advocated",82,,
2024-08-05 00:00:00,"State","Civic Intent score",33.288845754699345,"KS Kansas",7,,
